"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
"MS4A1",7.31275430052231e-75,-0.821861005654278,0.478,0.548,1.76478699534505e-70,"MS4A1"
"RPS29",7.74292760487228e-75,0.609151807840028,0.989,0.914,1.86860071888383e-70,"RPS29"
"MOB1A",1.08450802665308e-74,-0.331984602477547,0.655,0.509,2.61724322072188e-70,"MOB1A"
"BACH1",1.16824285881663e-74,0.513655736689988,0.721,0.379,2.81932049118218e-70,"BACH1"
"UBE2B",1.32500787999462e-74,0.433968320771852,0.802,0.476,3.19764151679101e-70,"UBE2B"
"NDUFA6",1.38153351237957e-74,0.438120556014505,0.596,0.263,3.33405482542562e-70,"NDUFA6"
"BTLA",1.76097235123209e-74,-0.938769868789769,0.296,0.435,4.2497545752284e-70,"BTLA"
"SNX9",1.77791180636465e-74,0.619669881417009,0.728,0.387,4.29063456229981e-70,"SNX9"
"UQCR11",2.45384113381225e-74,0.301791994405898,0.705,0.388,5.9218548082291e-70,"UQCR11"
"SERTAD1",2.78651982193964e-74,0.674534832944936,0.547,0.211,6.72470828628694e-70,"SERTAD1"
"EIF3K",5.07394377501107e-74,0.0111816168588437,0.873,0.643,1.22449485122342e-69,"EIF3K"
"GAPDH",6.83112993676389e-74,0.580486547247856,0.947,0.714,1.64855658763923e-69,"GAPDH"
"MAP1LC3B",9.37586849833272e-74,0.575067974361274,0.736,0.396,2.26267834470264e-69,"MAP1LC3B"
"ZNF800",1.06224719089405e-73,-0.479512307517609,0.556,0.495,2.56352114578462e-69,"ZNF800"
"ATRX",1.30693854877615e-73,-0.531009739616355,0.608,0.562,3.15403479976147e-69,"ATRX"
"ICAM1",1.93292976874554e-73,0.79029265187585,0.264,0.029,4.66473941091361e-69,"ICAM1"
"NCOA3",2.03331405626647e-73,-0.589720458616417,0.665,0.61,4.90699681198786e-69,"NCOA3"
"NRBP1",3.30578373280887e-73,0.369485588585452,0.553,0.239,7.97784788238765e-69,"NRBP1"
"SNED1",3.44189842327002e-73,0.264029136843358,0.324,0.09,8.30633346487754e-69,"SNED1"
"IL4R",4.21569365475403e-73,-0.74154625931981,0.657,0.58,1.01737334970179e-68,"IL4R"
"NFAT5",4.32506722781811e-73,-0.440677400896438,0.508,0.401,1.04376847408934e-68,"NFAT5"
"CHD9",4.38936494662073e-73,-0.585698142499654,0.505,0.449,1.05928544256798e-68,"CHD9"
"EML4",4.52393050141112e-73,-0.689374561915547,0.52,0.533,1.09176014790555e-68,"EML4"
"ATP6V0B",5.12938923589648e-73,0.362015166974956,0.734,0.411,1.2378755042989e-68,"ATP6V0B"
"GRN",7.32668125980457e-73,0.380958136082022,0.668,0.343,1.76814798842864e-68,"GRN"
"GLO1",7.94898637461653e-73,-0.598912769081474,0.437,0.446,1.91832888178621e-68,"GLO1"
"SLC25A5",9.03570129680602e-73,0.317096307511642,0.803,0.497,2.1805857939582e-68,"SLC25A5"
"DOCK10",9.66026733413592e-73,-0.808685968723332,0.375,0.425,2.33131231574702e-68,"DOCK10"
"ISCA1",1.41183657696074e-72,0.513523863461762,0.555,0.227,3.40718521117937e-68,"ISCA1"
"CDK5RAP3",1.54688361250197e-72,-0.626513807076427,0.453,0.46,3.733094222051e-68,"CDK5RAP3"
"ATP1A1",1.70291676820089e-72,0.28342433700811,0.633,0.322,4.1096490366992e-68,"ATP1A1"
"FRYL",1.96443697665114e-72,-0.538894378535731,0.397,0.352,4.7407757557522e-68,"FRYL"
"SETX",2.36868633360777e-72,-0.458931346071017,0.466,0.382,5.71635072889564e-68,"SETX"
"ATG101",2.85814209709747e-72,0.490673626773007,0.418,0.118,6.89755432292533e-68,"ATG101"
"STX11",3.53753633707256e-72,0.417135585062998,0.355,0.084,8.53713644225722e-68,"STX11"
"PPIF",4.36632956901859e-72,0.617858600842211,0.38,0.092,1.05372631489126e-67,"PPIF"
"MT-ND2",4.54262507429257e-72,-0.672382882878714,0.978,0.99,1.09627170917902e-67,"MT-ND2"
"USP15",4.63141656676529e-72,-0.529881503636641,0.701,0.607,1.11769976005747e-67,"USP15"
"PBXIP1",4.72000070211131e-72,0.528229510693284,0.591,0.259,1.13907776944052e-67,"PBXIP1"
"ELL2",5.11341093708868e-72,0.523637630412497,0.313,0.055,1.23401946144761e-67,"ELL2"
"ILF2",6.8349474298195e-72,0.287587487225455,0.693,0.384,1.64947786323834e-67,"ILF2"
"PHF3",6.86587414425411e-72,-0.516517271633115,0.509,0.463,1.65694140723284e-67,"PHF3"
"SMCHD1",7.38786332158542e-72,-0.804922533958075,0.762,0.737,1.78291305539821e-67,"SMCHD1"
"TNRC6B",9.439593063011e-72,-0.617718426825085,0.614,0.583,2.27805699389645e-67,"TNRC6B"
"VDAC2",1.00094068835501e-71,0.424734147410339,0.707,0.376,2.41557016320714e-67,"VDAC2"
"ZNF207",1.53867949053243e-71,-0.393940295816825,0.686,0.57,3.71329521450191e-67,"ZNF207"
"IGKV1-39",1.77144817402452e-71,0.516798924052644,0.168,0,4.27503587837339e-67,"IGKV1-39"
"PPP4R3B",1.97435456516893e-71,-0.583578913406922,0.513,0.47,4.76470987212219e-67,"PPP4R3B"
"COX6B1",2.20542038229194e-71,0.209761432965953,0.791,0.498,5.32234100858515e-67,"COX6B1"
"WIPF2",2.38503523784859e-71,0.333144146244611,0.375,0.11,5.75580553950001e-67,"WIPF2"
"IKZF3",3.2955326887165e-71,-0.76407197170526,0.616,0.612,7.95310903767953e-67,"IKZF3"
"PCM1",3.33876397428859e-71,-0.519237683984853,0.611,0.519,8.05743909915066e-67,"PCM1"
"MARCH6",4.61464114773197e-71,-0.29828269423129,0.471,0.34,1.11365134818216e-66,"MARCH6"
"MARCKS",5.08982144886137e-71,0.622974047736181,0.254,0.027,1.22832661025371e-66,"MARCKS"
"NXT1",5.65319632989504e-71,0.45562441970625,0.438,0.139,1.36428587029357e-66,"NXT1"
"B2M",7.64091560807993e-71,0.36865087775611,0.999,0.989,1.84398216369793e-66,"B2M"
"ZFAS1",7.90159968408145e-71,0.568260772571881,0.896,0.62,1.90689305175938e-66,"ZFAS1"
"GOLGA8B",7.96260928607978e-71,-0.709140601118901,0.31,0.374,1.92161649900963e-66,"GOLGA8B"
"PGAM1",8.3627509432609e-71,0.342873081325541,0.662,0.345,2.01818268513715e-66,"PGAM1"
"COX7A2",8.96231281620058e-71,0.224895285437747,0.786,0.494,2.16287495193369e-66,"COX7A2"
"H2AFZ",9.34224039741268e-71,0.502517328209719,0.674,0.34,2.2545628751076e-66,"H2AFZ"
"HNRNPH1",1.27976427493292e-70,-0.460306017252682,0.574,0.477,3.08845512469561e-66,"HNRNPH1"
"ZCCHC7",1.71277166040269e-70,-0.695910355804966,0.532,0.56,4.1334318480498e-66,"ZCCHC7"
"KDM2B",1.8056077722674e-70,0.582785480610637,0.453,0.147,4.35747323681291e-66,"KDM2B"
"GNAI3",1.89475683334394e-70,0.220314248026305,0.478,0.209,4.57261666590892e-66,"GNAI3"
"JAK2",2.18255122640349e-70,-0.669578941595673,0.296,0.322,5.26715087467954e-66,"JAK2"
"PHF1",2.40954487097525e-70,0.203882727390747,0.562,0.283,5.81495463712458e-66,"PHF1"
"APH1A",2.46114536559258e-70,0.428901444432573,0.679,0.352,5.93948211078458e-66,"APH1A"
"VPS4B",2.58301931860525e-70,0.155899482735125,0.492,0.238,6.23360052159005e-66,"VPS4B"
"TNFAIP3",2.67704370818828e-70,0.565731025580071,0.49,0.18,6.46050958097078e-66,"TNFAIP3"
"PFDN2",2.80150095276387e-70,0.383030682565112,0.568,0.253,6.76086224930506e-66,"PFDN2"
"CREB3L2",3.12447391993865e-70,-0.791438646137676,0.416,0.474,7.54029291098796e-66,"CREB3L2"
"MLF2",3.27436189475808e-70,0.142997319058937,0.56,0.302,7.90201756061967e-66,"MLF2"
"TRMT112",3.9825644755002e-70,0.280825854356376,0.706,0.403,9.61112284872462e-66,"TRMT112"
"ACAP1",4.03225942698088e-70,-0.669194872070283,0.377,0.407,9.73105167513295e-66,"ACAP1"
"RBM38",4.71332517044006e-70,0.366862829731769,0.511,0.208,1.1374667633823e-65,"RBM38"
"ARRDC2",4.81694551511118e-70,0.396294784887029,0.331,0.074,1.16247346116178e-65,"ARRDC2"
"ARF4",4.89491799081071e-70,0.447043590977765,0.638,0.311,1.18129055872235e-65,"ARF4"
"ITPR2",5.07949090841646e-70,-0.192292993702,0.465,0.288,1.22583354092815e-65,"ITPR2"
"CLIC1",5.92188841544344e-70,0.428124248920151,0.863,0.566,1.42912933129897e-65,"CLIC1"
"TMBIM6",6.79631960824429e-70,0.541263709279311,0.885,0.612,1.6401558110576e-65,"TMBIM6"
"TOB2",7.80849787954231e-70,0.487153485309794,0.463,0.157,1.88442479326995e-65,"TOB2"
"GABARAP",8.13175657595923e-70,-0.0747264386905513,0.742,0.537,1.96243681447624e-65,"GABARAP"
"MIF",1.14618868199854e-69,0.0982193700290774,0.863,0.615,2.76609714626709e-65,"MIF"
"COX4I1",1.30276246970399e-69,0.408794927249768,0.974,0.789,3.14395666813663e-65,"COX4I1"
"SSR4",1.41062469657967e-69,0.252296259309646,0.745,0.45,3.40426058025573e-65,"SSR4"
"KPNA2",1.77294579172311e-69,0.488672431016577,0.408,0.119,4.27865007916538e-65,"KPNA2"
"LINC02397",1.8750298065211e-69,-0.693688164202543,0.295,0.308,4.52500943207737e-65,"LINC02397"
"HSPA9",1.8890115834913e-69,0.189775995717018,0.689,0.399,4.55875165443956e-65,"HSPA9"
"NOP10",2.21321065270579e-69,0.406584216614533,0.585,0.268,5.34114126817489e-65,"NOP10"
"MDM4",2.37005842107873e-69,-0.768337540052548,0.391,0.441,5.7196619875893e-65,"MDM4"
"SF3B4",2.49858034368029e-69,0.434396384669567,0.502,0.19,6.02982394340365e-65,"SF3B4"
"PLEKHB2",2.98755882606168e-69,0.38231577472289,0.394,0.119,7.20987571493465e-65,"PLEKHB2"
"TUBB2A",3.02198983997098e-69,0.552662394055025,0.354,0.083,7.29296808080197e-65,"TUBB2A"
"WDR11",3.10708087758693e-69,-0.69382342828721,0.46,0.47,7.49831828188055e-65,"WDR11"
"HECTD1",3.52522607893022e-69,-0.596906941846292,0.439,0.424,8.5074280962823e-65,"HECTD1"
"ST14",3.7590795660507e-69,0.474307688375159,0.353,0.086,9.07178671675016e-65,"ST14"
"PSMB3",4.11743356656327e-69,0.324456439353731,0.633,0.324,9.93660242618713e-65,"PSMB3"
"MCTP2",5.31813878755734e-69,-0.78611567349564,0.409,0.446,1.28342643360121e-64,"MCTP2"
"GTF2B",5.38700118593834e-69,0.552023229797024,0.7,0.37,1.3000449962025e-64,"GTF2B"
"SLC7A5",6.08386331599355e-69,0.729372791674616,0.414,0.12,1.46821873404872e-64,"SLC7A5"
"DMD",6.26512682872826e-69,-0.732846189639821,0.422,0.423,1.51196305757699e-64,"DMD"
"IGHV4-59",7.0822144741482e-69,0.508817568186988,0.162,0,1.70915081904618e-64,"IGHV4-59"
"EIF3E",7.34543502621984e-69,-0.0592562123130052,0.759,0.551,1.77267383487763e-64,"EIF3E"
"NFKBID",7.81101977412924e-69,0.569617419299467,0.817,0.506,1.88503340209061e-64,"NFKBID"
"NDUFV1",1.07386087725382e-68,-0.399792444985781,0.496,0.42,2.59154845507663e-64,"NDUFV1"
"ASH1L",1.08915545954607e-68,-0.491133372255505,0.467,0.414,2.62845887052252e-64,"ASH1L"
"CCT5",1.21520338764344e-68,0.208134135740252,0.419,0.168,2.93265033539992e-64,"CCT5"
"SKAP1",1.65943823004243e-68,-0.6544947741023,0.502,0.561,4.00472228056139e-64,"SKAP1"
"WTAP",1.68826262435011e-68,0.270139133291487,0.623,0.324,4.07428419134412e-64,"WTAP"
"NAPA",1.68904036095901e-68,0.331499728144898,0.536,0.238,4.07616110310237e-64,"NAPA"
"LAPTM4A",2.03004552926247e-68,0.477596663376441,0.641,0.313,4.89910887576912e-64,"LAPTM4A"
"UTY",2.24024216274101e-68,-0.805694845578036,0.28,0.364,5.40637641134287e-64,"UTY"
"TYMP",2.41933640828269e-68,0.633850156302296,0.461,0.155,5.83858455410862e-64,"TYMP"
"BCL7B",2.61100170937558e-68,0.405559147804025,0.499,0.198,6.30113042523609e-64,"BCL7B"
"ENY2",2.65365596310559e-68,0.113759022727191,0.556,0.299,6.40406793576273e-64,"ENY2"
"NEU1",3.1433157595898e-68,0.827007235344346,0.479,0.169,7.58576392261806e-64,"NEU1"
"PPP1CC",3.2832835043125e-68,-0.375482644345474,0.74,0.629,7.92354808095736e-64,"PPP1CC"
"EMD",3.44277354521528e-68,0.318939262527567,0.626,0.32,8.30844539666804e-64,"EMD"
"CD47",3.52560515941312e-68,-0.544494469460869,0.654,0.594,8.50834293121167e-64,"CD47"
"ECE1",3.83027291655814e-68,0.729332202202744,0.389,0.104,9.24359762952975e-64,"ECE1"
"SH3BGRL3",4.02636079054722e-68,0.31290853763841,0.95,0.716,9.7168164958276e-64,"SH3BGRL3"
"IL10RA",4.56357205961534e-68,0.206978779568245,0.716,0.421,1.10132684514697e-63,"IL10RA"
"SRSF10",4.82845877468934e-68,-0.380846819825524,0.771,0.649,1.16525195609578e-63,"SRSF10"
"FYTTD1",5.01536933418476e-68,0.417929840183641,0.537,0.228,1.21035908141881e-63,"FYTTD1"
"PHC3",5.45815807647405e-68,-0.64507997989484,0.406,0.408,1.31721728859548e-63,"PHC3"
"GSAP",5.46278335740689e-68,-0.72212749566976,0.291,0.356,1.31833350764301e-63,"GSAP"
"SRSF4",6.19863392213786e-68,-0.402098934131704,0.504,0.413,1.49591632442953e-63,"SRSF4"
"SUMO1",6.28825491772943e-68,0.244782725007248,0.591,0.304,1.51754455929564e-63,"SUMO1"
"BRWD1",6.65297277615746e-68,-0.566795024163536,0.349,0.352,1.60556192007008e-63,"BRWD1"
"BCL2",6.70654606081538e-68,-0.615880076097337,0.68,0.59,1.61849076085657e-63,"BCL2"
"TGIF2",7.11272021106224e-68,0.402396412609354,0.314,0.065,1.71651276853565e-63,"TGIF2"
"NCKAP1L",7.41781947266538e-68,-0.445911289258633,0.504,0.42,1.79014237333834e-63,"NCKAP1L"
"CD46",7.45557909230251e-68,-0.577059961207241,0.391,0.382,1.79925490234536e-63,"CD46"
"HNRNPAB",1.02640129575746e-67,0.452406620187244,0.448,0.155,2.47701424705148e-63,"HNRNPAB"
"KPNB1",1.07502779634268e-67,-0.392404034442659,0.669,0.575,2.59436458091378e-63,"KPNB1"
"EIF3L",1.39395930115071e-67,0.0260397571407629,0.839,0.615,3.36404198146701e-63,"EIF3L"
"SEPT2",1.40613010914157e-67,-0.231523684669144,0.638,0.458,3.39341379239136e-63,"SEPT2"
"SBNO1",1.48340376976646e-67,0.276141476176628,0.553,0.264,3.57989831757739e-63,"SBNO1"
"DNAJC10",1.53869172152458e-67,-0.764582781986463,0.315,0.386,3.71332473155527e-63,"DNAJC10"
"HIGD2A",1.60211634390118e-67,0.270288987951809,0.803,0.514,3.86638737273672e-63,"HIGD2A"
"EDF1",1.66611257884682e-67,0.219829325072107,0.874,0.609,4.02082948653103e-63,"EDF1"
"HADHA",2.77063296037126e-67,-0.119407005179661,0.698,0.512,6.68636852326397e-63,"HADHA"
"SET",3.25138557384213e-67,-0.139912121259018,0.722,0.538,7.84656880535322e-63,"SET"
"NR3C1",4.2751295290432e-67,0.709051553292507,0.739,0.42,1.03171700924399e-62,"NR3C1"
"CD5",4.64531890155503e-67,0.566125841932457,0.562,0.24,1.12105481051228e-62,"CD5"
"UQCRH",4.84184050869643e-67,0.327749623789251,0.829,0.536,1.16848136996371e-62,"UQCRH"
"HIVEP1",5.02106702688327e-67,0.147151536490197,0.553,0.29,1.21173410559774e-62,"HIVEP1"
"EIF3A",6.43474445781326e-67,0.265252052707579,0.73,0.43,1.55289688000407e-62,"EIF3A"
"CD63",8.87393528152061e-67,0.490325401593026,0.607,0.284,2.14154680148937e-62,"CD63"
"TMBIM1",1.06494440373689e-66,0.353483417443446,0.359,0.104,2.57003032953823e-62,"TMBIM1"
"ZNF107",1.07990288086632e-66,-0.758327775894276,0.394,0.458,2.6061296223947e-62,"ZNF107"
"PSMD8",1.34424992261599e-66,0.165794641497298,0.61,0.343,3.24407833824917e-62,"PSMD8"
"PRELID1",1.37680391949497e-66,0.291018000135385,0.658,0.362,3.32264089891721e-62,"PRELID1"
"CKS2",1.42337119288546e-66,0.54726394729614,0.419,0.128,3.43502169979048e-62,"CKS2"
"SNU13",1.5949718695278e-66,0.412068842613546,0.73,0.411,3.84914561273145e-62,"SNU13"
"GNA13",1.76601177617797e-66,0.508527001736532,0.485,0.181,4.26191621945029e-62,"GNA13"
"SAR1A",1.91437887825078e-66,0.323268566767845,0.39,0.124,4.6199705468826e-62,"SAR1A"
"BRAF",2.09100219443347e-66,-0.0532479977763538,0.393,0.216,5.0462155958263e-62,"BRAF"
"SH3TC1",2.12300395756311e-66,0.451404873140806,0.34,0.082,5.12344545078705e-62,"SH3TC1"
"LMBRD1",2.71754634077911e-66,-0.442105768603805,0.586,0.502,6.55825458420222e-62,"LMBRD1"
"ADAMTS6",3.35572178836988e-66,-0.978449209283155,0.207,0.37,8.09836339187304e-62,"ADAMTS6"
"ILF3",4.40593724079337e-66,-0.273547143332418,0.704,0.548,1.06328483432066e-61,"ILF3"
"TRIM38",7.66247928651559e-66,-0.276225849696036,0.46,0.317,1.84918612621481e-61,"TRIM38"
"WDR83OS",8.44585389287598e-66,0.149922712981627,0.65,0.39,2.03823791996776e-61,"WDR83OS"
"ZFAND5",9.33831406014405e-66,0.560349192701969,0.584,0.263,2.25361533213456e-61,"ZFAND5"
"KIAA1191",9.55323806638947e-66,0.306369637602246,0.405,0.143,2.30548294256177e-61,"KIAA1191"
"MKNK2",9.58968923316541e-66,0.470744506661338,0.496,0.192,2.31427970263981e-61,"MKNK2"
"H2AFV",1.02544223712817e-65,0.191592972836824,0.569,0.299,2.4746997508614e-61,"H2AFV"
"NDUFA1",1.06933392598281e-65,0.138927664744181,0.755,0.491,2.58062356357431e-61,"NDUFA1"
"SCAF4",1.07091609032657e-65,-0.644450926682349,0.366,0.414,2.58444180078511e-61,"SCAF4"
"UTRN",1.08270178326521e-65,-0.659322365503727,0.414,0.387,2.61288421355394e-61,"UTRN"
"PPHLN1",1.17516867545571e-65,0.0305932296972712,0.551,0.324,2.83603456447727e-61,"PPHLN1"
"FOSL2",1.17536946491449e-65,0.427744359056815,0.241,0.027,2.83651912967813e-61,"FOSL2"
"RAB7A",1.2024296610799e-65,0.294698946166976,0.614,0.317,2.90182350108411e-61,"RAB7A"
"COX7B",1.36655740236698e-65,0.27205718195766,0.634,0.34,3.29791297913224e-61,"COX7B"
"ERP29",1.38976475671306e-65,-0.115368100039962,0.861,0.679,3.35391928737562e-61,"ERP29"
"SECISBP2",1.40217744953414e-65,-0.624441167447015,0.353,0.384,3.38387483896074e-61,"SECISBP2"
"TAOK3",1.49461226127008e-65,-0.425487318984499,0.484,0.41,3.60694777012309e-61,"TAOK3"
"PDE4B",1.50860816767129e-65,0.538633902073506,0.826,0.527,3.64072409104112e-61,"PDE4B"
"RBBP4",1.70736250520887e-65,-0.32406940781448,0.497,0.393,4.12037793382057e-61,"RBBP4"
"UBE2D2",1.78746315144429e-65,-0.298618456240944,0.789,0.681,4.31368482338049e-61,"UBE2D2"
"NIPBL",2.07060136008661e-65,-0.365387685064515,0.578,0.477,4.99698226229701e-61,"NIPBL"
"COX17",2.12501166136641e-65,0.318020882703167,0.455,0.181,5.12829064237557e-61,"COX17"
"KLF6",2.27482079575497e-65,0.396455742916679,0.968,0.767,5.48982502639548e-61,"KLF6"
"S100A6",2.34619319789522e-65,0.618659613986575,0.928,0.696,5.66206804448054e-61,"S100A6"
"ALDOA",2.58567007415629e-65,0.383710423321491,0.651,0.338,6.23999758996136e-61,"ALDOA"
"RIPOR2",4.58623855221795e-65,-0.814594250551404,0.706,0.695,1.10679694980676e-60,"RIPOR2"
"SERPINF1",6.26580393152362e-65,0.417436187966746,0.335,0.084,1.51212646279459e-60,"SERPINF1"
"ATP5F1D",6.86454267880846e-65,-0.126614693423396,0.68,0.501,1.65662008467685e-60,"ATP5F1D"
"SEPT7",9.22152054006299e-65,-0.453589336439015,0.848,0.76,2.2254295519334e-60,"SEPT7"
"MRPL51",9.2979710983159e-65,0.359625475023067,0.461,0.177,2.24387936515658e-60,"MRPL51"
"ANXA2",9.58181755384922e-65,0.741426683674923,0.671,0.352,2.31238003027043e-60,"ANXA2"
"ADAM28",9.86818974872813e-65,-0.601466033871223,0.52,0.506,2.38149023206056e-60,"ADAM28"
"HSPE1",1.08690252377064e-64,0.516812066303084,0.695,0.377,2.62302186061569e-60,"HSPE1"
"ADPGK",1.19023672668085e-64,-0.110153925893649,0.486,0.309,2.87239829249888e-60,"ADPGK"
"UHMK1",1.22927983444147e-64,-0.226530504871413,0.43,0.297,2.96662102445759e-60,"UHMK1"
"C12orf65",1.33377480931183e-64,0.340531997645538,0.348,0.097,3.21879874731224e-60,"C12orf65"
"LRRC59",1.37540530118366e-64,0.233374691255905,0.426,0.174,3.31926561334654e-60,"LRRC59"
"GNB1",1.45681737151651e-64,0.181610693555568,0.409,0.175,3.51573736268079e-60,"GNB1"
"PTPRC",1.46578475469797e-64,-0.660337679582796,0.868,0.827,3.53737834851262e-60,"PTPRC"
"ATP5MPL",1.54925918877654e-64,0.115052901087204,0.608,0.358,3.73882720027443e-60,"ATP5MPL"
"TTC17",1.58193754422553e-64,-0.539038570078212,0.381,0.37,3.81768987547947e-60,"TTC17"
"EIF3M",1.61721345571849e-64,-0.231710328198277,0.588,0.458,3.90282123268543e-60,"EIF3M"
"COL18A1",1.90802185212291e-64,0.332277567065255,0.165,0.002,4.60462913572822e-60,"COL18A1"
"HINT1",2.10019366000113e-64,0.266263566425922,0.943,0.712,5.06839735968073e-60,"HINT1"
"ACTR3",2.13490270859929e-64,-0.287662760849411,0.662,0.516,5.15216070666267e-60,"ACTR3"
"PFN1",2.19109337833254e-64,-0.0786820118885263,0.935,0.758,5.28776564992991e-60,"PFN1"
"AC004687.1",2.33627978220723e-64,-0.402815064831085,0.575,0.43,5.63814399840072e-60,"AC004687.1"
"CYTIP",2.37491700783496e-64,0.486967862612913,0.819,0.52,5.73138721500811e-60,"CYTIP"
"NSD3",2.55783101839885e-64,-0.37805422201706,0.647,0.55,6.17281359670195e-60,"NSD3"
"SMARCC2",2.64941929759529e-64,-0.454920733736827,0.428,0.38,6.39384359088671e-60,"SMARCC2"
"RBM8A",2.70631221166961e-64,0.348208485124447,0.803,0.505,6.53114326042226e-60,"RBM8A"
"RNF10",2.7819581486575e-64,0.139329689790255,0.629,0.361,6.71369960015514e-60,"RNF10"
"NAP1L1",2.78946375259291e-64,-0.0978829082245989,0.79,0.604,6.73181287413248e-60,"NAP1L1"
"PSAP",3.9703643987034e-64,0.161248036135842,0.732,0.464,9.58168040339091e-60,"PSAP"
"RAN",3.99154641611896e-64,0.451575576268018,0.862,0.581,9.63279896601988e-60,"RAN"
"TOR3A",4.25755535602635e-64,0.591581476196409,0.505,0.198,1.02747583406984e-59,"TOR3A"
"CXCR3",4.28485679307783e-64,0.41434000995011,0.263,0.042,1.03406448987347e-59,"CXCR3"
"ZNFX1",4.68170933937504e-64,0.363562937110085,0.48,0.196,1.12983691487138e-59,"ZNFX1"
"CDC42SE2",4.84146792701862e-64,0.0664600330129408,0.69,0.433,1.1683914548274e-59,"CDC42SE2"
"VCP",4.97224179746691e-64,0.160913833813755,0.76,0.487,1.19995111298269e-59,"VCP"
"PTBP3",5.05039578579046e-64,-0.501356622494916,0.412,0.366,1.21881201498481e-59,"PTBP3"
"PCDH9",5.07263846934113e-64,-1.07407129438743,0.188,0.37,1.2241798418061e-59,"PCDH9"
"RNF41",5.7070744636683e-64,0.241740529173565,0.688,0.394,1.37728828031707e-59,"RNF41"
"HP1BP3",5.73492026625024e-64,-0.22700543866908,0.637,0.482,1.38400830785417e-59,"HP1BP3"
"NUP98",5.75697753270475e-64,0.19177133233318,0.45,0.203,1.38933138796764e-59,"NUP98"
"PSMA7",5.93561196203445e-64,0.311708771596103,0.715,0.415,1.43244123479777e-59,"PSMA7"
"PHTF2",6.15537109222036e-64,-0.607106813535291,0.362,0.386,1.48547570568554e-59,"PHTF2"
"ACAP2",6.81817378955769e-64,-0.404983199587858,0.554,0.459,1.64542988063396e-59,"ACAP2"
"RSRP1",6.88609325083053e-64,-0.648347940650971,0.776,0.749,1.66182088422293e-59,"RSRP1"
"EIF3J",7.08707178283961e-64,0.226678677466863,0.462,0.205,1.71032303335268e-59,"EIF3J"
"COX6A1",7.79962972178353e-64,0.306652668733753,0.786,0.496,1.88228464075802e-59,"COX6A1"
"COX6C",8.91322881882469e-64,0.278232799591563,0.83,0.55,2.15102951084696e-59,"COX6C"
"FBXW11",1.06511887116502e-63,-0.356252996203071,0.367,0.284,2.57045137178254e-59,"FBXW11"
"C15orf39",1.15618844820078e-63,0.370112268971459,0.22,0.021,2.79022958204295e-59,"C15orf39"
"CHD4",1.17664318593225e-63,0.374213621280189,0.6,0.296,2.83959300061031e-59,"CHD4"
"ACTR2",1.1811706505262e-63,-0.403748307976557,0.673,0.574,2.85051913091488e-59,"ACTR2"
"SLCO4A1",1.20423058417899e-63,0.506166159874378,0.345,0.086,2.90616966879915e-59,"SLCO4A1"
"SAFB2",1.27936704573857e-63,0.15603068714094,0.505,0.248,3.08749649148088e-59,"SAFB2"
"AP1G1",1.31615765262526e-63,-0.223826982112707,0.424,0.286,3.17628326308054e-59,"AP1G1"
"FXYD5",1.52351914086744e-63,0.0767066277883197,0.904,0.682,3.67670874265538e-59,"FXYD5"
"YBX1",1.58139017173998e-63,0.243427238918531,0.923,0.683,3.81636890146008e-59,"YBX1"
"PHB2",1.59177664541879e-63,0.0183065237766735,0.721,0.495,3.84143457838916e-59,"PHB2"
"XRCC6",1.7498842887883e-63,0.189887605620607,0.775,0.506,4.22299575413281e-59,"XRCC6"
