"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
"YARS2",2.41791245440894e-10,-0.00105250597784345,0.173,0.096,5.83514812622509e-06,"YARS2"
"FAM98C",2.42489567155351e-10,-0.21761342808967,0.112,0.137,5.85200072416009e-06,"FAM98C"
"C21orf2",2.43096262025805e-10,-0.0581398921979174,0.203,0.144,5.86664209146876e-06,"C21orf2"
"FLNB",2.43177024209097e-10,0.00364797102439623,0.186,0.111,5.86859112523815e-06,"FLNB"
"CLCC1",2.43478634847083e-10,-0.116917398151559,0.101,0.084,5.87586989476466e-06,"CLCC1"
"MSL1",2.43564794663579e-10,-0.0850727721088303,0.167,0.123,5.87794918961616e-06,"MSL1"
"NOP2",2.45351901701888e-10,-0.00852885123803215,0.129,0.063,5.92107744377167e-06,"NOP2"
"PIK3R4",2.4769643677054e-10,0.0693422018109989,0.151,0.065,5.97765810858345e-06,"PIK3R4"
"SAP130",2.48488819093805e-10,-0.110406919892223,0.108,0.079,5.9967806711908e-06,"SAP130"
"LCMT1",2.5124461056017e-10,-0.0585878252453486,0.194,0.134,6.06328618664858e-06,"LCMT1"
"ATG10",2.51252425049832e-10,-0.0592842289879109,0.143,0.093,6.06347477372761e-06,"ATG10"
"CMTR1",2.52186973476793e-10,-0.232067362904743,0.13,0.134,6.08602823091546e-06,"CMTR1"
"ZFP36L1",2.56359649056301e-10,-0.20876963248276,0.786,0.733,6.18672741067571e-06,"ZFP36L1"
"HACD3",2.59026199380772e-10,0.0815531447014246,0.148,0.061,6.25107926965618e-06,"HACD3"
"THOC7",2.59480740469498e-10,-0.102134415036307,0.29,0.242,6.26204870975041e-06,"THOC7"
"BZW2",2.59536165984295e-10,-0.117336792708364,0.157,0.129,6.26338629369899e-06,"BZW2"
"SLC25A17",2.61491377407176e-10,0.0146187313017526,0.134,0.06,6.31057141096737e-06,"SLC25A17"
"PARP6",2.62593896647736e-10,-0.132086450604146,0.17,0.137,6.33717850779982e-06,"PARP6"
"NUDCD2",2.62607954974561e-10,-0.0199766839488277,0.222,0.154,6.33751777740109e-06,"NUDCD2"
"BOLA2-SMG1P6",2.65898001368654e-10,0.0873902982392283,0.151,0.06,6.41691646702972e-06,"BOLA2-SMG1P6"
"ACSL4",2.71567038884533e-10,-0.0652263608888141,0.121,0.071,6.55372734940044e-06,"ACSL4"
"WWP2",2.78805122539376e-10,-0.138397155359906,0.181,0.151,6.72840402224277e-06,"WWP2"
"CARD16",2.80273642371992e-10,-0.277257951490397,0.171,0.227,6.76384381136327e-06,"CARD16"
"KLHL9",2.80844730035546e-10,-0.0517700800583432,0.144,0.093,6.77762586994784e-06,"KLHL9"
"LZIC",2.82060343585779e-10,0.0490357696490256,0.205,0.119,6.8069622717556e-06,"LZIC"
"HSPBAP1",2.82808683562371e-10,-0.0742761633669021,0.151,0.106,6.8250219604107e-06,"HSPBAP1"
"RPS6KA3",2.83060502384066e-10,-0.171894022440094,0.161,0.149,6.83109910403467e-06,"RPS6KA3"
"TNFAIP8L1",2.84861312653593e-10,-0.123995838634686,0.148,0.121,6.87455805826916e-06,"TNFAIP8L1"
"MEPCE",2.86185153758322e-10,-0.0637575227844339,0.135,0.086,6.90650631564958e-06,"MEPCE"
"NPM3",2.86690377103938e-10,0.0111766887512214,0.12,0.058,6.91869887064934e-06,"NPM3"
"DPH6",2.87886571155822e-10,-0.254889975212116,0.071,0.106,6.94756662170344e-06,"DPH6"
"VPS11",2.89362933959163e-10,-0.0483175948001952,0.149,0.098,6.98319568523648e-06,"VPS11"
"TECR",2.90026538085467e-10,-0.142622622875972,0.301,0.265,6.99921044361657e-06,"TECR"
"MRPL2",2.92528666006068e-10,0.0834032702520768,0.198,0.098,7.05959429672444e-06,"MRPL2"
"ZNF136",2.93854737609703e-10,0.0243978847928196,0.181,0.098,7.09159638273497e-06,"ZNF136"
"POLRMT",2.99049315359813e-10,-0.119007588188728,0.13,0.093,7.21695712757837e-06,"POLRMT"
"MLXIP",2.99810797748362e-10,-0.0231764761351917,0.172,0.106,7.23533398206123e-06,"MLXIP"
"BCAS3",3.00423356629108e-10,-0.280211314751574,0.129,0.137,7.25011686553026e-06,"BCAS3"
"IL7",3.01758920148884e-10,-0.265755829021898,0.079,0.127,7.28234801995302e-06,"IL7"
"LDLRAP1",3.03216927509662e-10,-0.270013904081336,0.094,0.154,7.31753411159067e-06,"LDLRAP1"
"ELP5",3.074580164591e-10,0.0702518362803486,0.256,0.154,7.41988431120747e-06,"ELP5"
"NAXE",3.11608990962036e-10,-0.0718447784961758,0.242,0.194,7.52005977888682e-06,"NAXE"
"MPV17",3.11936339267818e-10,-0.221985521226261,0.171,0.202,7.52795967555026e-06,"MPV17"
"CLOCK",3.16552842567459e-10,-0.24562950845953,0.105,0.101,7.63936974968049e-06,"CLOCK"
"EXOSC2",3.19096644802405e-10,-0.0141540079373054,0.115,0.058,7.70075932901644e-06,"EXOSC2"
"DDX10",3.21187968207771e-10,-0.0381954433180324,0.165,0.096,7.75122923675814e-06,"DDX10"
"TSGA10",3.22126828550871e-10,-0.204331385432471,0.126,0.114,7.77388675341816e-06,"TSGA10"
"CUL4B",3.24260814655589e-10,-0.272948192869541,0.105,0.146,7.82538624008334e-06,"CUL4B"
"ANAPC1",3.250375737081e-10,-0.151794328487775,0.152,0.126,7.84413176629759e-06,"ANAPC1"
"IFFO1",3.28506429839681e-10,-0.27721346841719,0.102,0.142,7.92784567132102e-06,"IFFO1"
"INPP5B",3.28945667702918e-10,-0.0587361743240885,0.125,0.075,7.93844579867453e-06,"INPP5B"
"GDAP1",3.32657979914606e-10,0.0513253040158776,0.112,0.041,8.0280350292792e-06,"GDAP1"
"NSMCE1",3.44825385871485e-10,-0.155308890312887,0.297,0.275,8.32167103723655e-06,"NSMCE1"
"COMTD1",3.48865829424681e-10,0.0173440002983186,0.182,0.096,8.41917906150583e-06,"COMTD1"
"CUTC",3.50053959868831e-10,-0.118078877814058,0.205,0.169,8.44785221351449e-06,"CUTC"
"USP44",3.50743315728228e-10,-0.0627583919526714,0.135,0.084,8.46448843846932e-06,"USP44"
"PPP5C",3.52424109196786e-10,-0.145142740055874,0.145,0.127,8.50505102724605e-06,"PPP5C"
"ATP10D",3.52748325571661e-10,-0.153008569905869,0.157,0.126,8.51287534102091e-06,"ATP10D"
"AHCY",3.61435323168958e-10,0.0388781027249259,0.235,0.142,8.72251865403647e-06,"AHCY"
"CA5B",3.61637977896387e-10,-0.0393144603392798,0.138,0.079,8.72740932057351e-06,"CA5B"
"ZNF428",3.62589077227373e-10,-0.237801400791731,0.221,0.252,8.75036220072818e-06,"ZNF428"
"RAI1",3.69475020096588e-10,0.0281398430729939,0.102,0.035,8.91654065999095e-06,"RAI1"
"DYNLL2",3.70129360771836e-10,0.0242778567692815,0.131,0.061,8.93233186350672e-06,"DYNLL2"
"SMIM4",3.7658702568286e-10,0.0374238908064737,0.172,0.089,9.08817469080447e-06,"SMIM4"
"NEK4",3.78530640589797e-10,0.0903137980203916,0.129,0.045,9.13507994935356e-06,"NEK4"
"TTC5",3.84425033476655e-10,-0.111541587200847,0.144,0.114,9.27732933289212e-06,"TTC5"
"NSMAF",3.8526053400199e-10,-0.291566055135873,0.136,0.147,9.29749246707001e-06,"NSMAF"
"PIGC",3.89712413288366e-10,-0.134218507784997,0.177,0.167,9.40492966988814e-06,"PIGC"
"TBC1D13",3.98066984209206e-10,-0.0148855437511828,0.131,0.075,9.60655052992078e-06,"TBC1D13"
"KATNAL1",4.00875188640054e-10,0.0389427967995839,0.107,0.041,9.67432092745042e-06,"KATNAL1"
"CBX1",4.01105743513509e-10,0.0266857504918436,0.213,0.129,9.67988490821151e-06,"CBX1"
"NFYB",4.0366035292699e-10,-0.123327885517169,0.11,0.088,9.74153529718705e-06,"NFYB"
"GNPDA2",4.06126688082339e-10,0.067260351661348,0.125,0.043,9.80105536349109e-06,"GNPDA2"
"MED12",4.10192228647546e-10,-0.0360095902022535,0.145,0.081,9.89916905395124e-06,"MED12"
"ATG4D",4.1134402674403e-10,-0.0159461919740762,0.184,0.109,9.92696539741369e-06,"ATG4D"
"SLC38A9",4.1229879836079e-10,-0.0781599103622954,0.14,0.093,9.95000690084094e-06,"SLC38A9"
"ZSCAN32",4.14612756873447e-10,0.0520259756622955,0.108,0.038,1.00058496616269e-05,"ZSCAN32"
"GNL3L",4.18056604263175e-10,-0.115337521224569,0.195,0.152,1.00889600306832e-05,"GNL3L"
"SCAP",4.20365829652698e-10,-0.257049163452326,0.12,0.124,1.01446885670086e-05,"SCAP"
"ZNF860",4.21006772839304e-10,-0.247309535362756,0.097,0.119,1.01601564489309e-05,"ZNF860"
"MED7",4.24944712328471e-10,-0.0304148963454823,0.158,0.099,1.0255190742623e-05,"MED7"
"DCAF4",4.27938761364685e-10,-0.06425577241242,0.134,0.081,1.03274461280139e-05,"DCAF4"
"WAC-AS1",4.28066869093611e-10,-0.192472055074687,0.158,0.156,1.03305377518361e-05,"WAC-AS1"
"MRTO4",4.38737369792055e-10,0.0456642033831362,0.193,0.104,1.05880489451917e-05,"MRTO4"
"C2orf68",4.38793505297169e-10,-0.242907245214222,0.093,0.106,1.05894036633366e-05,"C2orf68"
"POP7",4.39516644462208e-10,0.023151704502896,0.154,0.078,1.06068551808065e-05,"POP7"
"CTBS",4.48795679786972e-10,-0.177963982984451,0.156,0.144,1.0830786140299e-05,"CTBS"
"ZBTB18",4.4971284749999e-10,0.0100553961886811,0.107,0.046,1.08529201487173e-05,"ZBTB18"
"TCF20",4.49898272670696e-10,0.0128926384224507,0.126,0.06,1.08573950143619e-05,"TCF20"
"SLC2A11",4.52535253482072e-10,-0.276268100722435,0.094,0.129,1.09210332722828e-05,"SLC2A11"
"MAP2K4",4.5256340833245e-10,-0.0206871062189536,0.136,0.078,1.0921712733287e-05,"MAP2K4"
"SPN",4.54196498656382e-10,-0.11452148813743,0.182,0.139,1.09611241020745e-05,"SPN"
"TMX3",4.56585205563717e-10,-0.164458910217581,0.142,0.126,1.10187707658692e-05,"TMX3"
"CLUH",4.64561569901303e-10,0.0381846614091373,0.153,0.073,1.12112643664281e-05,"CLUH"
"TAF1C",4.65274709843793e-10,-0.271837819964583,0.097,0.118,1.12284745726603e-05,"TAF1C"
"ZNF746",4.67254213506843e-10,-0.0881464626083491,0.111,0.076,1.12762459345606e-05,"ZNF746"
"ZNF117",4.71044142352288e-10,-0.276028744384527,0.115,0.146,1.13677082873878e-05,"ZNF117"
"ASB7",4.77203031103519e-10,-0.0153808206972481,0.142,0.078,1.15163407496212e-05,"ASB7"
"ASB1",4.78507113497974e-10,-0.0520435974508427,0.162,0.096,1.15478121700466e-05,"ASB1"
"CLCN6",4.89134095720472e-10,-0.150628201870568,0.153,0.124,1.18042731320222e-05,"CLCN6"
"PEX11B",5.06213347195216e-10,-0.0582042839321075,0.191,0.124,1.22164467078621e-05,"PEX11B"
"BCAT2",5.21535866566317e-10,-0.109774565920525,0.121,0.106,1.25862250678449e-05,"BCAT2"
"IGLL5",5.24472888191659e-10,-0.529596947468752,0.057,0.164,1.26571042107293e-05,"IGLL5"
"MRPL39",5.28847629475018e-10,0.0253963296749593,0.194,0.108,1.27626798421206e-05,"MRPL39"
"MBIP",5.33574697524573e-10,0.0215234589185651,0.145,0.075,1.28767581753605e-05,"MBIP"
"EIPR1",5.33693080919144e-10,-0.222677312184106,0.138,0.152,1.28796151218217e-05,"EIPR1"
"ATP6V0A1",5.35270396054452e-10,-0.315557162778276,0.135,0.172,1.29176804679821e-05,"ATP6V0A1"
"CHM",5.37430928182263e-10,-0.0765003267390507,0.152,0.108,1.29698205898225e-05,"CHM"
"SHQ1",5.43422432279272e-10,-0.0543211187018538,0.11,0.055,1.31144135581957e-05,"SHQ1"
"SP1",5.52185563927817e-10,-0.101051664031941,0.106,0.083,1.332589421427e-05,"SP1"
"TCOF1",5.53928272493101e-10,-0.0782701258822998,0.208,0.157,1.3367951000076e-05,"TCOF1"
"GPT2",5.59391214952781e-10,-0.1545635594796,0.145,0.137,1.34997881904555e-05,"GPT2"
"CD180",5.62937223407243e-10,-0.279900526980623,0.097,0.151,1.3585364012487e-05,"CD180"
"GTPBP10",5.70623220080848e-10,0.0680555804793928,0.184,0.093,1.37708501702111e-05,"GTPBP10"
"MOSPD1",5.71586956620092e-10,0.0790273687973621,0.117,0.04,1.37941080241127e-05,"MOSPD1"
"PLIN3",5.71800893409986e-10,-0.192791918741837,0.168,0.167,1.37992709606632e-05,"PLIN3"
"MRPS35",5.81031077634883e-10,0.00796157245297496,0.269,0.179,1.40220229965626e-05,"MRPS35"
"LRRC8D",5.86298256024994e-10,-0.109053625694111,0.117,0.094,1.41491358126512e-05,"LRRC8D"
"MFSD1",5.88561978829136e-10,-0.122616433285999,0.154,0.129,1.42037662350835e-05,"MFSD1"
"PHB",5.9333374482931e-10,-0.0426111582759735,0.291,0.222,1.43189232639657e-05,"PHB"
"COX10",5.97345352884597e-10,-0.126578941444061,0.122,0.094,1.4415735401164e-05,"COX10"
"YIPF1",5.9896012908105e-10,-0.00280270602245108,0.106,0.051,1.4454704795113e-05,"YIPF1"
"ZNF544",6.0174782711999e-10,-0.0558532811017141,0.105,0.066,1.45219803118867e-05,"ZNF544"
"PURB",6.09111782281805e-10,0.0231130529225552,0.156,0.079,1.46996946418068e-05,"PURB"
"ZNF14",6.12185693104439e-10,0.0111657795752703,0.103,0.043,1.47738773316894e-05,"ZNF14"
"TTC32",6.22614336196574e-10,-0.302977101361655,0.083,0.157,1.50255517754319e-05,"TTC32"
"GPR108",6.32367777573266e-10,-0.214458492776734,0.203,0.212,1.52609315761756e-05,"GPR108"
"PAN2",6.37138446003244e-10,-0.274078519456862,0.099,0.127,1.53760621173963e-05,"PAN2"
"NIPAL3",6.5708703195533e-10,-0.210063449802944,0.119,0.126,1.5857481342178e-05,"NIPAL3"
"STX8",6.61080195999124e-10,-0.309232414317535,0.133,0.204,1.59538483700468e-05,"STX8"
"GPD2",6.63796354958507e-10,-0.109777871468326,0.124,0.093,1.60193974342137e-05,"GPD2"
"CBX4",6.65436703979482e-10,-0.282115900878772,0.073,0.104,1.60589839771368e-05,"CBX4"
"PMAIP1",6.86230138283779e-10,-0.0916653279096713,0.782,0.672,1.65607919272024e-05,"PMAIP1"
"ULK4",6.91366176775553e-10,-0.235879991109347,0.088,0.108,1.66847399441244e-05,"ULK4"
"BOLA3",7.04599094235932e-10,-0.112033876409782,0.119,0.099,1.70040899411957e-05,"BOLA3"
"RAD51B",7.05709655630146e-10,-0.238215125816241,0.107,0.124,1.70308911193223e-05,"RAD51B"
"FTO",7.08068573882836e-10,-0.225665851932126,0.103,0.118,1.70878188935145e-05,"FTO"
"UNC13D",7.10671285541473e-10,-0.134123039751994,0.134,0.106,1.71506301339724e-05,"UNC13D"
"UQCC2",7.10946292053586e-10,-0.0475682742125763,0.181,0.121,1.71572668661292e-05,"UQCC2"
"MLST8",7.13041903010025e-10,-0.213654032230915,0.154,0.174,1.72078402453409e-05,"MLST8"
"PLAGL2",7.14135483187356e-10,0.0649106401595434,0.112,0.036,1.72342316157605e-05,"PLAGL2"
"TYW5",7.16514958825805e-10,0.0580059664740364,0.138,0.058,1.72916555013431e-05,"TYW5"
"MIGA2",7.29011848442725e-10,-0.0434884615583361,0.117,0.075,1.75932429384683e-05,"MIGA2"
"SLC35D2",7.33742325655742e-10,0.00109686820149391,0.101,0.045,1.770740354505e-05,"SLC35D2"
"TCF3",7.38337006673231e-10,-0.279382155933649,0.159,0.18,1.78182869820451e-05,"TCF3"
"TP53INP1",7.39485542968659e-10,-0.208160657230873,0.112,0.114,1.78460046084626e-05,"TP53INP1"
"MFSD4B",7.43912452430825e-10,-0.266965809013462,0.066,0.113,1.79528392145131e-05,"MFSD4B"
"TOR2A",7.56193069546579e-10,0.122320971123903,0.128,0.038,1.82492073473676e-05,"TOR2A"
"MRPL3",7.56693645848134e-10,-0.0148671281484829,0.245,0.169,1.8261287755253e-05,"MRPL3"
"NISCH",7.58845727992113e-10,-0.160033163397792,0.179,0.151,1.83132239536337e-05,"NISCH"
"PRKAG2",7.66657821791882e-10,-0.0420376207370269,0.143,0.091,1.85017532133035e-05,"PRKAG2"
"IL2RG",7.85255754722573e-10,-0.130432197682581,0.185,0.157,1.89505771287199e-05,"IL2RG"
"CISD1",7.86240038957728e-10,-0.167006169411088,0.089,0.108,1.89743308601669e-05,"CISD1"
"ZFHX3",7.89088865490966e-10,-0.0241872593697742,0.114,0.058,1.90430815908935e-05,"ZFHX3"
"ZNF468",7.9232963330812e-10,0.0908945875875912,0.125,0.043,1.91212910406249e-05,"ZNF468"
"LAS1L",7.94227270612514e-10,-0.0584628494185879,0.157,0.103,1.91670867216918e-05,"LAS1L"
"AMN1",7.95053109278055e-10,-0.194130703991158,0.121,0.108,1.91870166862073e-05,"AMN1"
"ICMT",7.99092050216354e-10,0.0868513956593082,0.131,0.046,1.92844884478713e-05,"ICMT"
"TBC1D20",8.01816873476954e-10,-0.0339391146708441,0.213,0.136,1.93502466076193e-05,"TBC1D20"
"ATP5S",8.02594278490452e-10,-0.255183402218719,0.202,0.214,1.93690077228101e-05,"ATP5S"
"KIF1C",8.04548336611235e-10,0.0853616212431402,0.102,0.028,1.94161650074389e-05,"KIF1C"
"C7orf50",8.07447707062144e-10,0.0879257297709397,0.142,0.056,1.94861355145307e-05,"C7orf50"
"ZNF518A",8.07857284541938e-10,-0.353579902495832,0.096,0.127,1.94960198478506e-05,"ZNF518A"
"MAGED1",8.16524584376174e-10,-0.148807382431336,0.177,0.164,1.97051877947502e-05,"MAGED1"
"MRPS30",8.2579354192269e-10,-0.00934423058517797,0.226,0.147,1.99288755472203e-05,"MRPS30"
"NBPF1",8.26040487011133e-10,-0.00803468667668186,0.139,0.076,1.99348350730397e-05,"NBPF1"
"C18orf21",8.53740766907226e-10,0.0405300258687223,0.145,0.066,2.06033259277721e-05,"C18orf21"
"ANKRD28",8.54095897727787e-10,-0.0309163806569848,0.131,0.073,2.06118962998647e-05,"ANKRD28"
"GTF3C4",8.55917955531296e-10,0.0534247546698592,0.102,0.028,2.06558680208368e-05,"GTF3C4"
"EXT2",8.595683487914e-10,0.0643041659470307,0.121,0.05,2.07439629613828e-05,"EXT2"
"ZNF354A",8.72972060241495e-10,0.0319726953247291,0.108,0.045,2.1067434729808e-05,"ZNF354A"
"COPS7B",8.73374105366838e-10,-0.110070957579225,0.148,0.119,2.10771372848179e-05,"COPS7B"
"PGGHG",8.7778123845864e-10,-0.368083257724853,0.133,0.195,2.11834946277223e-05,"PGGHG"
"AL365361.1",8.83909532039981e-10,-0.135828395524633,0.103,0.076,2.13313887367209e-05,"AL365361.1"
"ZNF790",8.93503626743481e-10,0.0804245991562907,0.101,0.031,2.15629230242004e-05,"ZNF790"
"VAV2",8.95925018572993e-10,-0.0973791183954887,0.121,0.084,2.1621358473222e-05,"VAV2"
"BARD1",9.10320709405943e-10,-0.00937808805355389,0.128,0.068,2.19687696800936e-05,"BARD1"
"CHRFAM7A",9.17199965029953e-10,0.00475597562405694,0.106,0.048,2.21347867560678e-05,"CHRFAM7A"
"SCYL3",9.23460819806596e-10,0.0103643307239481,0.144,0.076,2.22858799643926e-05,"SCYL3"
"RRP9",9.2432771490592e-10,-0.0392254844468122,0.119,0.071,2.23068007438246e-05,"RRP9"
"NAA40",9.26531913087998e-10,-0.279166440279197,0.136,0.144,2.23599946585527e-05,"NAA40"
"LYRM7",9.45746228368366e-10,-0.259814911327518,0.122,0.159,2.28236937292138e-05,"LYRM7"
"CRELD1",9.45944527696381e-10,-0.11553736573862,0.102,0.079,2.28284792868968e-05,"CRELD1"
"PIGG",9.54982341367868e-10,-0.170147583148337,0.176,0.162,2.30465888442308e-05,"PIGG"
"ZNF268",9.64849548698178e-10,-0.0104127618000243,0.175,0.104,2.32847141587331e-05,"ZNF268"
"EBP",9.70714973201979e-10,0.0600663300061832,0.184,0.098,2.34262644482834e-05,"EBP"
"EIF2B2",9.88481963779071e-10,0.05258985884053,0.177,0.088,2.38550352318803e-05,"EIF2B2"
"ANKRD12",9.89185456494818e-10,0.0943693908034744,0.915,0.795,2.38720126215894e-05,"ANKRD12"
"PCBD1",9.99279827580492e-10,-0.17059386152257,0.161,0.175,2.4115620079e-05,"PCBD1"
"TAF13",1.00407373010762e-09,0.0938192656139367,0.107,0.028,2.42313113286873e-05,"TAF13"
"SZT2",1.01072665428961e-09,-0.160719434285714,0.126,0.106,2.43918663479712e-05,"SZT2"
"RGL2",1.02586975266456e-09,-0.147249257827163,0.107,0.091,2.47573147410539e-05,"RGL2"
"AGAP2",1.02829564456596e-09,-0.0175581518197628,0.14,0.084,2.48158587903104e-05,"AGAP2"
"HINT2",1.02907538014783e-09,-0.266390855020334,0.114,0.189,2.48346761491076e-05,"HINT2"
"C12orf43",1.04139438978411e-09,-0.0104143391260827,0.133,0.073,2.51319708086598e-05,"C12orf43"
"ADAT1",1.05819573751767e-09,-0.286615270166994,0.084,0.131,2.55374377335139e-05,"ADAT1"
"TMEM189",1.05866279294422e-09,0.0177421000681179,0.12,0.051,2.55487091821228e-05,"TMEM189"
"KIZ",1.06229572321638e-09,-0.149286503583896,0.166,0.141,2.56363826883809e-05,"KIZ"
"LYRM1",1.06900215418765e-09,-0.00365384975364358,0.186,0.118,2.57982289870105e-05,"LYRM1"
"ARFRP1",1.09352898923353e-09,-0.155624215900488,0.177,0.147,2.63901350971728e-05,"ARFRP1"
"PEX19",1.09411685493484e-09,-0.0779670258711522,0.135,0.104,2.64043220601425e-05,"PEX19"
"HSPA1A",1.10079131588679e-09,0.265279369668096,0.149,0.05,2.65653968262958e-05,"HSPA1A"
"APOPT1",1.10551495605097e-09,0.027841691621336,0.121,0.051,2.66793924343781e-05,"APOPT1"
"LIX1L",1.10626961040425e-09,0.0760462671087328,0.134,0.051,2.66976045078857e-05,"LIX1L"
"ANKRD42",1.11348868427632e-09,0.0468914440224719,0.143,0.068,2.68718224176405e-05,"ANKRD42"
"GM2A",1.12598227802033e-09,-0.17397370259961,0.209,0.209,2.71733303154645e-05,"GM2A"
"GORAB",1.12702158387888e-09,0.0534282425632169,0.108,0.036,2.71984118837489e-05,"GORAB"
"PHKG2",1.13523347055573e-09,-0.268103419922727,0.149,0.177,2.73965893449214e-05,"PHKG2"
"POMC",1.14490233232707e-09,-0.165695119649932,0.122,0.144,2.76299279860493e-05,"POMC"
"CDC23",1.14944414776588e-09,0.0192409024699882,0.154,0.081,2.7739535618034e-05,"CDC23"
"ATG2B",1.1627657694079e-09,-0.0897806984272906,0.115,0.081,2.80610263131207e-05,"ATG2B"
"TRAPPC2",1.16474038408202e-09,-0.0942612194462274,0.144,0.099,2.81086796890514e-05,"TRAPPC2"
"FUBP3",1.16836978156635e-09,0.0427617868456745,0.125,0.055,2.81962679385407e-05,"FUBP3"
"TSC22D3",1.17061123169938e-09,0.00874180692261906,0.962,0.877,2.82503608546011e-05,"TSC22D3"
"CPNE3",1.17515792936807e-09,-0.205972111669804,0.175,0.179,2.83600863094396e-05,"CPNE3"
"AGPS",1.17670664412916e-09,-0.0371207492387972,0.125,0.075,2.8397461442769e-05,"AGPS"
"ZNF484",1.17693404952478e-09,-0.120927750160217,0.124,0.101,2.84029494171815e-05,"ZNF484"
"CSKMT",1.19759858801929e-09,-0.161214719527218,0.102,0.091,2.89016467246695e-05,"CSKMT"
"ALG11",1.21024172640123e-09,0.00172434948043801,0.111,0.053,2.92067635832409e-05,"ALG11"
"MED22",1.26667433623116e-09,0.00279374202466762,0.111,0.048,3.05686517562665e-05,"MED22"
"EMC1",1.27454977479879e-09,0.0547527787550216,0.143,0.063,3.07587097152191e-05,"EMC1"
"PLCB2",1.28362344499111e-09,-0.312408174079039,0.087,0.142,3.09776845979705e-05,"PLCB2"
"RAB11FIP4",1.28608785127332e-09,-0.16248349247162,0.131,0.114,3.10371581147791e-05,"RAB11FIP4"
"SNHG9",1.31413897423579e-09,-0.0425570322608845,0.182,0.121,3.17141158652323e-05,"SNHG9"
"GFM2",1.36868181643078e-09,-0.0835071028752896,0.111,0.071,3.3030398275924e-05,"GFM2"
"CEBPB",1.37278822888448e-09,0.0664523870809009,0.126,0.048,3.31294983276691e-05,"CEBPB"
"HS2ST1",1.39527412813659e-09,-0.10692748776687,0.168,0.131,3.36721505343204e-05,"HS2ST1"
"TARDBP",1.46101083554757e-09,-0.0860349430389963,0.143,0.093,3.52585744942694e-05,"TARDBP"
"SLC25A51",1.48428154528945e-09,0.0465689421610917,0.162,0.083,3.58201665324704e-05,"SLC25A51"
"KANSL3",1.48638946060646e-09,-0.00555925654805697,0.148,0.081,3.58710368528158e-05,"KANSL3"
"EXOC3",1.4884154533694e-09,-0.133319423481792,0.13,0.104,3.59199301361638e-05,"EXOC3"
"LRRC8B",1.4969706166132e-09,0.0937643687637336,0.156,0.065,3.61263918907263e-05,"LRRC8B"
"NOP9",1.52063367953536e-09,0.0398312797483442,0.115,0.05,3.66974525882268e-05,"NOP9"
"USP9Y",1.52428119418139e-09,-0.131789165661185,0.119,0.099,3.67854780591796e-05,"USP9Y"
"C12orf10",1.53238305001212e-09,-0.0141612549184598,0.218,0.149,3.69810001459424e-05,"C12orf10"
"GPR18",1.53803149457602e-09,-0.0937364374938354,0.181,0.127,3.7117314058603e-05,"GPR18"
"SYT17",1.54181883232677e-09,-0.244558541203868,0.102,0.121,3.72087138805419e-05,"SYT17"
"CSRP1",1.54537046368466e-09,0.0411000569852185,0.216,0.127,3.72944254001019e-05,"CSRP1"
"EIF4G3",1.54742501716932e-09,-0.228219203869685,0.107,0.126,3.73440079393472e-05,"EIF4G3"
"C12orf49",1.56147730923943e-09,0.0570080094800516,0.157,0.073,3.76831319038751e-05,"C12orf49"
"TAF2",1.5989040276674e-09,-0.0507303425039534,0.194,0.137,3.85863508996973e-05,"TAF2"
"TRIM13",1.60073566643185e-09,-0.310150909881047,0.027,0.103,3.86305538379998e-05,"TRIM13"
"UNK",1.62030423102359e-09,-0.163908796926735,0.136,0.132,3.91028020072924e-05,"UNK"
"POLR3F",1.64056400382432e-09,0.0460812622220129,0.125,0.053,3.95917311042924e-05,"POLR3F"
"TRAPPC12",1.65633143500393e-09,-0.168659544767669,0.136,0.127,3.99722465209499e-05,"TRAPPC12"
